case_id,split,validation_status,query,expected_answer,query_profile,marketing_domain,analysis_task,business_objective,funnel_stage,metric_family,scope_type,temporal_granularity,difficulty,evidence_type,answer_mode,language_style,risk_types,campaign_ref
lexical.c0178.campaign-uuid,validation,auto_validated,캠페인 ID aa7749da-2661-5d0a-92e0-f2c5b82f4002 정보 보여줘,[넥스트웨어] 구독 서비스 | 앱 설치 성장 | 2025-03 | C0178은 aa7749da-2661-5d0a-92e0-f2c5b82f4002이며 기간은 2025-03-19부터 2025-06-16까지입니다.,lexical_identifier,entity_governance,entity_resolution,app_growth,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0178
lexical.c0179.exact-name,holdout,auto_validated,[넥스트웨어] 웰컴 키트 | 리드 생성 | 2025-04 | C0179 캠페인 찾아줘,[넥스트웨어] 웰컴 키트 | 리드 생성 | 2025-04 | C0179은 d7a069b3-d16b-5c0c-a029-6498f229f4db이며 기간은 2025-04-02부터 2025-06-30까지입니다.,lexical_identifier,entity_governance,entity_resolution,lead_generation,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0179
lexical.c0180.external-ref,holdout,auto_validated,외부 광고 캠페인 SYN-GOO-000180가 어떤 캠페인이야?,[넥스트웨어] 모바일 앱 | 재구매 활성화 | 2025-04 | C0180은 5839da19-e1ea-59c5-9297-a0a71b6b31db이며 기간은 2025-04-16부터 2025-07-14까지입니다.,lexical_identifier,entity_governance,entity_resolution,retention,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0180
lexical.c0181.campaign-code,tune,auto_validated,C0181 캠페인의 이름과 기간을 찾아줘,[오로라] 체험 패키지 | 신규 고객 확보 | 2025-04 | C0181은 53ce2353-92ba-5e61-bffa-57a01ee60556이며 기간은 2025-04-30부터 2025-07-28까지입니다.,lexical_identifier,entity_governance,entity_resolution,acquisition,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,keyword_short,none,C0181
lexical.c0182.campaign-uuid,tune,auto_validated,캠페인 ID c9630ebd-1a6b-50a9-9ffa-85c98d51ecff 정보 보여줘,[오로라] 신제품 | 리타게팅 전환 | 2025-05 | C0182은 c9630ebd-1a6b-50a9-9ffa-85c98d51ecff이며 기간은 2025-05-14부터 2025-08-11까지입니다.,lexical_identifier,entity_governance,entity_resolution,retargeting,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0182
lexical.c0183.exact-name,tune,auto_validated,[오로라] 여름 컬렉션 | 브랜드 인지도 | 2025-05 | C0183 캠페인 찾아줘,[오로라] 여름 컬렉션 | 브랜드 인지도 | 2025-05 | C0183은 0a3251d9-6bb2-5b5c-9884-73b515dce0b7이며 기간은 2025-05-28부터 2025-08-25까지입니다.,lexical_identifier,entity_governance,entity_resolution,awareness,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0183
lexical.c0184.external-ref,tune,auto_validated,외부 광고 캠페인 SYN-GOO-000184가 어떤 캠페인이야?,[런치파일럿] 온라인 클래스 | 앱 설치 성장 | 2025-06 | C0184은 b2f10a77-148f-5e22-be30-1044847752d9이며 기간은 2025-06-11부터 2025-09-08까지입니다.,lexical_identifier,entity_governance,entity_resolution,app_growth,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0184
lexical.c0185.campaign-code,tune,auto_validated,C0185 캠페인의 이름과 기간을 찾아줘,[런치파일럿] 프리미엄 플랜 | 리드 생성 | 2025-01 | C0185은 3e448da9-a193-5907-9cb5-627df170b030이며 기간은 2025-01-08부터 2025-04-07까지입니다.,lexical_identifier,entity_governance,entity_resolution,lead_generation,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,keyword_short,none,C0185
lexical.c0186.campaign-uuid,tune,auto_validated,캠페인 ID a9277a0a-8c5d-53b3-ab50-664ebbcbec68 정보 보여줘,[런치파일럿] 구독 서비스 | 재구매 활성화 | 2025-01 | C0186은 a9277a0a-8c5d-53b3-ab50-664ebbcbec68이며 기간은 2025-01-22부터 2025-04-21까지입니다.,lexical_identifier,entity_governance,entity_resolution,retention,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0186
lexical.c0187.exact-name,validation,auto_validated,[모먼트] 웰컴 키트 | 신규 고객 확보 | 2025-02 | C0187 캠페인 찾아줘,[모먼트] 웰컴 키트 | 신규 고객 확보 | 2025-02 | C0187은 81b40e2b-2ea7-5a2c-b847-25dd3a0803b2이며 기간은 2025-02-05부터 2025-05-05까지입니다.,lexical_identifier,entity_governance,entity_resolution,acquisition,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0187
lexical.c0188.external-ref,validation,auto_validated,외부 광고 캠페인 SYN-MET-000188가 어떤 캠페인이야?,[모먼트] 모바일 앱 | 리타게팅 전환 | 2025-02 | C0188은 183f96be-2855-5262-89ae-579b8ca98528이며 기간은 2025-02-19부터 2025-05-19까지입니다.,lexical_identifier,entity_governance,entity_resolution,retargeting,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0188
lexical.c0189.campaign-code,holdout,auto_validated,C0189 캠페인의 이름과 기간을 찾아줘,[모먼트] 체험 패키지 | 브랜드 인지도 | 2025-03 | C0189은 5b8c14e2-9a18-594c-a643-c2067d0a644f이며 기간은 2025-03-05부터 2025-06-02까지입니다.,lexical_identifier,entity_governance,entity_resolution,awareness,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,keyword_short,none,C0189
lexical.c0190.campaign-uuid,holdout,auto_validated,캠페인 ID d41daccc-fd50-5f51-a5dc-3918713acdb3 정보 보여줘,[그로우랩] 신제품 | 앱 설치 성장 | 2025-03 | C0190은 d41daccc-fd50-5f51-a5dc-3918713acdb3이며 기간은 2025-03-19부터 2025-06-16까지입니다.,lexical_identifier,entity_governance,entity_resolution,app_growth,not_applicable,entity_metadata,entity_only,none,l1_entity_or_fact,pg_entity,entity_record,professional_ko,none,C0190
mixed.c0081.recommendation-clicks,tune,needs_review,C0081의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 1704건. 초기 급증 구간을 상시 성과로 해석하지 말고 안정화 이후 값을 기준선으로 사용합니다.,mixed_structured_semantic,creative_performance,recommendation,awareness,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0081
mixed.c0082.recommendation-spend,tune,needs_review,C0082의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 1595845.57 KRW. 도달량 회복이 목표라면 효율이 유지되는 채널부터 예산을 복원합니다.,mixed_structured_semantic,creative_performance,recommendation,app_growth,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0082
mixed.c0083.recommendation-conversions,tune,needs_review,C0083의 전환 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,전환 수: 18건. 태그 복구와 백필 여부를 확인하기 전에는 누락 기간의 전환 효율 판단을 보류합니다.,mixed_structured_semantic,creative_performance,recommendation,lead_generation,cross_funnel,conversion_efficiency,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0083
mixed.c0084.recommendation-clicks,tune,needs_review,C0084의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 1578건. 회복이 확인된 조정안을 유지하고 다음 주에도 같은 지표 정의로 재검증합니다.,mixed_structured_semantic,creative_performance,recommendation,retention,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0084
mixed.c0085.recommendation-spend,tune,needs_review,C0085의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 1890424.63 KRW. 현재 입찰과 소재 구성을 유지하되 주간 변동 폭을 계속 관찰합니다.,mixed_structured_semantic,creative_performance,recommendation,acquisition,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0085
mixed.c0086.recommendation-conversions,tune,needs_review,C0086의 전환 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,전환 수: 22건. 효율 하락 여부를 확인하면서 성과가 검증된 채널의 예산을 단계적으로 확대합니다.,mixed_structured_semantic,creative_performance,recommendation,retargeting,cross_funnel,conversion_efficiency,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0086
mixed.c0087.recommendation-clicks,validation,needs_review,C0087의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 3406건. 기존 소재의 노출 비중을 낮추고 메시지가 다른 신규 소재를 순차적으로 투입합니다.,mixed_structured_semantic,creative_performance,recommendation,awareness,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0087
mixed.c0088.recommendation-spend,validation,needs_review,C0088의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 4085476.20 KRW. 초기 급증 구간을 상시 성과로 해석하지 말고 안정화 이후 값을 기준선으로 사용합니다.,mixed_structured_semantic,creative_performance,recommendation,app_growth,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0088
mixed.c0089.recommendation-conversions,holdout,needs_review,C0089의 전환 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,전환 수: 47건. 도달량 회복이 목표라면 효율이 유지되는 채널부터 예산을 복원합니다.,mixed_structured_semantic,creative_performance,recommendation,lead_generation,cross_funnel,conversion_efficiency,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0089
mixed.c0090.recommendation-clicks,holdout,needs_review,C0090의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 3546건. 태그 복구와 백필 여부를 확인하기 전에는 누락 기간의 전환 효율 판단을 보류합니다.,mixed_structured_semantic,creative_performance,recommendation,retention,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0090
mixed.c0091.recommendation-spend,tune,needs_review,C0091의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 1967241.97 KRW. 회복이 확인된 조정안을 유지하고 다음 주에도 같은 지표 정의로 재검증합니다.,mixed_structured_semantic,creative_performance,recommendation,acquisition,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0091
mixed.c0092.recommendation-conversions,tune,needs_review,C0092의 전환 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,전환 수: 17건. 현재 입찰과 소재 구성을 유지하되 주간 변동 폭을 계속 관찰합니다.,mixed_structured_semantic,creative_performance,recommendation,retargeting,cross_funnel,conversion_efficiency,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0092
mixed.c0093.recommendation-clicks,tune,needs_review,C0093의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 1703건. 효율 하락 여부를 확인하면서 성과가 검증된 채널의 예산을 단계적으로 확대합니다.,mixed_structured_semantic,creative_performance,recommendation,awareness,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0093
mixed.c0094.recommendation-spend,tune,needs_review,C0094의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 2171231.75 KRW. 기존 소재의 노출 비중을 낮추고 메시지가 다른 신규 소재를 순차적으로 투입합니다.,mixed_structured_semantic,creative_performance,recommendation,app_growth,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0094
mixed.c0095.recommendation-conversions,tune,needs_review,C0095의 전환 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,전환 수: 95건. 초기 급증 구간을 상시 성과로 해석하지 말고 안정화 이후 값을 기준선으로 사용합니다.,mixed_structured_semantic,creative_performance,recommendation,lead_generation,cross_funnel,conversion_efficiency,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0095
mixed.c0096.recommendation-clicks,tune,needs_review,C0096의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 762건. 도달량 회복이 목표라면 효율이 유지되는 채널부터 예산을 복원합니다.,mixed_structured_semantic,creative_performance,recommendation,retention,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0096
mixed.c0097.recommendation-spend,validation,needs_review,C0097의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 462173.70 KRW. 태그 복구와 백필 여부를 확인하기 전에는 누락 기간의 전환 효율 판단을 보류합니다.,mixed_structured_semantic,creative_performance,recommendation,acquisition,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0097
mixed.c0098.recommendation-conversions,validation,needs_review,C0098의 전환 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,전환 수: 43건. 회복이 확인된 조정안을 유지하고 다음 주에도 같은 지표 정의로 재검증합니다.,mixed_structured_semantic,creative_performance,recommendation,retargeting,cross_funnel,conversion_efficiency,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0098
mixed.c0099.recommendation-clicks,holdout,needs_review,C0099의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 2102건. 현재 입찰과 소재 구성을 유지하되 주간 변동 폭을 계속 관찰합니다.,mixed_structured_semantic,creative_performance,recommendation,awareness,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0099
mixed.c0100.recommendation-spend,holdout,needs_review,C0100의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 280722.02 KRW. 효율 하락 여부를 확인하면서 성과가 검증된 채널의 예산을 단계적으로 확대합니다.,mixed_structured_semantic,creative_performance,recommendation,app_growth,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0100
mixed.c0101.recommendation-conversions,tune,needs_review,C0101의 전환 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,전환 수: 16건. 기존 소재의 노출 비중을 낮추고 메시지가 다른 신규 소재를 순차적으로 투입합니다.,mixed_structured_semantic,creative_performance,recommendation,lead_generation,cross_funnel,conversion_efficiency,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0101
mixed.c0102.recommendation-clicks,tune,needs_review,C0102의 클릭 수 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,클릭 수: 2278건. 초기 급증 구간을 상시 성과로 해석하지 말고 안정화 이후 값을 기준선으로 사용합니다.,mixed_structured_semantic,creative_performance,recommendation,retention,cross_funnel,traffic_engagement,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0102
mixed.c0103.recommendation-spend,tune,needs_review,C0103의 광고비 수치와 분석 문서를 함께 보고 다음 조치를 제안해줘,광고비: 2335597.45 KRW. 도달량 회복이 목표라면 효율이 유지되는 채널부터 예산을 복원합니다.,mixed_structured_semantic,creative_performance,recommendation,acquisition,cross_funnel,spend_cost,multi_source,campaign_lifetime,l4_multi_hop_or_source,pg_and_document,grounded_explanation,professional_ko,none,C0103
